Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,id,object,result_position,task_id,internal_unique_id,tweet_url,original_tweet_url,name,user_id,username,published_at,content,views_count,retweet_count,likes,quote_count,reply_count,bookmarks_count,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,is_retweeted,is_quoted,collected_at,input_url
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-10 since:2020-01-09&src=typed_query",Latino Rebels ☆,https://x.com/latinorebels,latinorebels,False,2020-01-09 20:24:05+00:00,False,"More @AP photos by @CarlosGiusti1 from #PuertoRico this week.

Residents receive aid supplies after suffering the previous day’s magnitude 6.4 quake in Yauco, Puerto Rico, Wednesday, January 8, 2020. https://t.co/hdsTa0G9Zn",1.2153686658954486e+18,https://x.com/latinorebels/status/1215368665895448576,1.0,6.0,3.0,0.0,0.0,https://pbs.twimg.com/media/EN3bWoiXsAUAY02.jpg,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Isla Caribe,https://x.com/islacaribe_pr,islacaribe_pr,False,2020-01-10 13:37:27+00:00,False,"El Terremoto de 1918
Un poco de historia sobre el último terremoto que impacto fuertemente a Puerto Rico, me refiero último hasta esta primera semana del 2020.
#TemblorPuertoRico #TemblorPR https://t.co/ilwbnjRgcB",1.2156287211153203e+18,https://x.com/islacaribe_pr/status/1215628721115320320,1.0,13.0,20.0,0.0,0.0,https://pbs.twimg.com/media/EN7H3XDX4AAqtG2.jpg;https://pbs.twimg.com/media/EN7H3XKX0AIYMIN.jpg;https://pbs.twimg.com/media/EN7H3XGX4AE7-aO.jpg;https://pbs.twimg.com/media/EN7H3XVWsAE9h4o.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Tírate PR,https://x.com/tiratepr,tiratepr,False,2020-01-10 22:23:22+00:00,False,"Te amamos Puerto Rico😍Seguiras siendo la isla del ENCANTO🇵🇷
📸 @eloy4k
:
#temblorpr #temblor #puertorico #tiratepr https://t.co/sK5R4A8ZZd",1.21576107512952e+18,https://x.com/tiratepr/status/1215761075129520128,2.0,20.0,62.0,0.0,0.0,https://pbs.twimg.com/media/EN9AQWPW4AAOGqZ.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Jeremy Ortiz,https://x.com/JeremyOrtizTV,JeremyOrtizTV,False,2020-01-10 15:48:36+00:00,False,"Este niño con un gran corazón que entre lágrimas dijo a las cámaras de Edición Digital PR que si pudiera ayudaría a toda la gente que está sufriendo en todo Puerto Rico, está recibiendo ayuda junto a su familia y amiguitos en el refugio de Sabana Grande. #Terremoto #PuertoRico https://t.co/rRqNJHuhiM",1.215661727335035e+18,https://x.com/JeremyOrtizTV/status/1215661727335034885,7.0,33.0,53.0,0.0,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1215661611656122368/pu/img/C7nABOOJZzRevYx2.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-10 22:33:54+00:00,False,"7 min.ago #earthquake 5.4 has hit Guayanilla, Puerto Rico, 6.2mi, 6:26 PM AST (USGS) https://t.co/CznBWbITiC #TemblorPR https://t.co/UdkPWIXzqh",1.2157637244490752e+18,https://x.com/TemblorPR/status/1215763724449075200,1.0,17.0,15.0,0.0,0.0,https://pbs.twimg.com/media/EN9CqZEXUAc2YlG.jpg,False,,,,,tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Spectrum Bay News 9,https://x.com/BN9,BN9,False,2020-01-10 15:17:34+00:00,False,"WATCH: @VeronicaCintron shows us the damage at La Guancha Boardwalk in Ponce, #PuertoRico. The earthquakes caused a large crack to spread across the waterfront boardwalk. In some areas, it's about 7 ft deep and 2 ft wide. Live updates: https://t.co/7M9Hibaq9e https://t.co/X6sM8xidPI",1.2156539165342884e+18,https://x.com/BN9/status/1215653916534288387,0.0,18.0,12.0,0.0,0.0,https://pbs.twimg.com/amplify_video_thumb/1215653746811777026/img/18BYDbYH2BPbp3el.jpg,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-10 22:36:36+00:00,False,"9 min.ago #earthquake 5.4 has hit Guayanilla, Puerto Rico, 6.2mi, 6:26 PM AST (USGS) https://t.co/CznBWbrhU2 #TemblorPR FELT MAP https://t.co/EsPjrECcba",1.2157644048153231e+18,https://x.com/TemblorPR/status/1215764404815323137,2.0,17.0,22.0,0.0,0.0,https://pbs.twimg.com/media/EN9DR-tWsAEIsNe.jpg,False,,,,,tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-10 23:02:43+00:00,False,"34 min.ago #earthquake 5.2 has hit Carenero Barrio (Guánica), Puerto Rico, 5.6mi, 6:26 PM AST (RSPR) https://t.co/4M9pUDbiGf #TemblorPR Felt Map https://t.co/vrNhGyCkFy",1.2157709767907615e+18,https://x.com/TemblorPR/status/1215770976790761473,0.0,7.0,12.0,0.0,0.0,https://pbs.twimg.com/media/EN9JQcOW4AA0vHO.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",David Heckard,https://x.com/DHeckardWFTV,DHeckardWFTV,False,2020-01-10 22:48:55+00:00,False,"#BREAKING: New earthquake has just occurred near Puerto Rico.

Magnitude 5.4 earthquake occurred at 5:26 pm ET.

The #earthquake was near the SW coast of Puerto Rico, near Ponce.

@MyNews13Weather #PuertoRico https://t.co/FfEBCxgCWa",1.2157675059370762e+18,https://x.com/DHeckardWFTV/status/1215767505937076230,2.0,28.0,14.0,0.0,0.0,https://pbs.twimg.com/media/EN9GGeqWkAAZZjx.jpg,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-10 02:46:21+00:00,False,"34 min.ago #earthquake 4.0 has hit Playa Barrio (Ponce), Puerto Rico, 3.1mi, 10:11 PM AST (RSPR) https://t.co/5E2a0hXgtr #TemblorPR https://t.co/BkPvS11Hh0",1.2154648683939103e+18,https://x.com/TemblorPR/status/1215464868393910272,0.0,9.0,10.0,0.0,0.0,https://pbs.twimg.com/media/EN4y2j9UEAAy4UI.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Informe Sismico,https://x.com/InformeSismico,InformeSismico,False,2020-01-10 23:04:06+00:00,False,"Se registra #Sismo en #PuertoRico

Preliminar

M 5.2 - Pf 9.0 km
5 km S de Indios, Puerto Rico
Fecha 2020-01-10
Hora  22:26:25 (UTC)
Ubicación 17.935 ° N 66.883 ° O https://t.co/czjqQ51sYY",1.2157713245069517e+18,https://x.com/InformeSismico/status/1215771324506951680,0.0,7.0,4.0,0.0,0.0,https://pbs.twimg.com/media/EN9JkxHWkA0MzE3.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Periódico Granma,https://x.com/Granma_Digital,Granma_Digital,False,2020-01-10 19:07:00+00:00,False,"La Gobernación sigue el protocolo necesario para pedir la ayuda federal, así proceder a las restauraciones y garantizar la seguridad de los ciudadanos #PuertoRico
https://t.co/dsFvrDxY74 https://t.co/sNWloCeiE0",1.2157116558221476e+18,https://x.com/Granma_Digital/status/1215711655822147584,2.0,9.0,12.0,0.0,0.0,https://pbs.twimg.com/media/EN8Od4GXsAAjNZ9.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Alertageo,https://x.com/alertarojanot,alertarojanot,False,2020-01-10 23:08:09+00:00,False,"Fuerte #sismo magnitud 5,4 sacude #PuertoRico
https://t.co/yejyZJDdYh",1.2157723447964918e+18,https://x.com/alertarojanot/status/1215772344796491776,4.0,28.0,42.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Cubadebate,https://x.com/cubadebatecu,cubadebatecu,False,2020-01-10 23:20:11+00:00,False,"Reportan sismo de magnitud 5,2 en #PuertoRico https://t.co/yXymKrKvPb @PazVerdeMundo @reporterremoto #USA #EEUU #terremoto",1.2157753734824796e+18,https://x.com/cubadebatecu/status/1215775373482479617,0.0,9.0,6.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Reporte Ya,https://x.com/ReporteYa,ReporteYa,True,2020-01-10 23:15:06+00:00,False,"#10Ene #PuertoRico #Sismo Un nuevo temblor de magnitud 5,20 se siente en todo Puerto Rico. -  @EFEnoticias https://t.co/6ClhrRLrQ6",1.215774091564798e+18,https://x.com/ReporteYa/status/1215774091564797953,0.0,11.0,6.0,0.0,0.0,https://pbs.twimg.com/media/EN9LG6FX4AAFAep.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",Monitor Sismico,https://x.com/MonitorSismico,MonitorSismico,False,2020-01-10 22:32:10+00:00,False,"#Sismo M 5.4 5km SSW of Indios, #Puerto #Rico. 10-01-2020 22:26 UTC https://t.co/tRmGjmeTyb #Temblor #USGS #Earthquake #PuertoRico https://t.co/GgnNBpXW0u",1.2157632888956068e+18,https://x.com/MonitorSismico/status/1215763288895606784,0.0,5.0,2.0,0.0,0.0,https://pbs.twimg.com/media/EN9CRMEUEAAlEJ1.png,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-10 22:33:20+00:00,False,"A 5.40 magnitude earthquake has occurred near Indios, Puerto Rico at 1/10/20, 6:26 PM! #TemblorPR  https://t.co/HKt56xSpL6",1.2157635833819873e+18,https://x.com/TemblorPR/status/1215763583381987335,0.0,15.0,15.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-10 22:32:34+00:00,False,"Earthquake M5.4: Indios, Puerto Rico via @quakefeed #TemblorPR",1.2157633899155087e+18,https://x.com/TemblorPR/status/1215763389915508737,0.0,14.0,9.0,0.0,0.0,,False,,,,,tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-10 13:28:01+00:00,False,"A 3.60 magnitude earthquake has occurred near Zona Al Sur De Puerto Rico at 1/10/20, 9:23 AM! #TemblorPR  https://t.co/wZYqk8Utt9",1.2156263507924664e+18,https://x.com/TemblorPR/status/1215626350792466434,0.0,5.0,5.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-11 since:2020-01-10&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-10 22:55:37+00:00,False,"28 min.ago #earthquake 5.2 has hit Carenero Barrio (Guánica), Puerto Rico, 5.6mi, 6:26 PM AST (RSPR) https://t.co/4M9pUDbiGf Downgraded #TemblorPR https://t.co/CtQw8FTJVf",1.2157691882388111e+18,https://x.com/TemblorPR/status/1215769188238811138,0.0,13.0,11.0,0.0,0.0,https://pbs.twimg.com/media/EN9HoaMWoAAGNk0.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Jobel Y. Villafañe Pagán,https://x.com/JobelVillafane,JobelVillafane,False,2020-01-11 00:01:16+00:00,False,"¿Un ataque extraterrestre se acerca a Puerto Rico? ¿Esto va a provocar un terremoto?

¡NO! El StarLink costellation que se observa se compone de 60 satélites que lanzó @SpaceX para proveer servicios de internet a través de todo el planeta. #TemblorPR https://t.co/ntH1y6OOLr",1.2157857104243302e+18,https://x.com/JobelVillafane/status/1215785710424330240,0.0,14.0,21.0,0.0,0.0,https://pbs.twimg.com/media/EN9WqDtXUAAx4ts.jpg;https://pbs.twimg.com/media/EN9WqKIWAAEvkvI.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Centro Meteorológico de Puerto Rico,https://x.com/CMPR26,CMPR26,False,2020-01-11 00:30:04+00:00,False,"Así se sintió el fuerte sismo de magnitud 5.2 MI en Guánica incluso el servicio eléctrico se fue.

Video Jeremy Ortiz de Edición Digital de Puerto Rico

#TemblorPR #Temblor #TerremotosPR #earthquake https://t.co/YmHVQkj6gi",1.2157929613987594e+18,https://x.com/CMPR26/status/1215792961398759424,0.0,15.0,9.0,0.0,0.0,https://pbs.twimg.com/ext_tw_video_thumb/1215792516886335494/pu/img/0pwrHag_LMzTZOxG.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
